member_id,date,item
2827,04-05-2015,Skincare Products
2827,04-05-2015,Honey
2827,04-05-2015,Butter
2827,04-05-2015,Eggs
2827,04-05-2015,Garlic
4330,06-05-2015,Peppers
4330,06-05-2015,Diapers
4330,06-05-2015,Baby Bottles
4330,06-05-2015,Jam
4330,06-05-2015,Pastries
4330,06-05-2015,Bread
2716,04-03-2015,Sugar
2716,04-03-2015,Toothbrushes
2716,04-03-2015,Cheese
2716,04-03-2015,Wine
2716,04-03-2015,Salt
2716,04-03-2015,Toilet Paper
2716,04-03-2015,Bread
3281,13-02-2015,Crackers
3281,13-02-2015,Cakes
3281,13-02-2015,Apples
3281,13-02-2015,Oranges
3281,13-02-2015,Peppers
3756,24-12-2015,Skincare Products
3756,24-12-2015,Paper Towels
3756,24-12-2015,Bananas
3756,24-12-2015,Baby Bottles
3756,24-12-2015,Soda
3756,24-12-2015,Garlic
3333,22-04-2015,Toothbrushes
3333,22-04-2015,Coffee
3333,22-04-2015,Celery
3333,22-04-2015,Butter
2734,13-09-2015,Crackers
2734,13-09-2015,Cheese
2734,13-09-2015,Skincare Products
2734,13-09-2015,Frozen Fruit
2734,13-09-2015,Milk
2734,13-09-2015,Corn
1619,02-09-2015,Sugar
1619,02-09-2015,Yogurt
1619,02-09-2015,Cookies
1619,02-09-2015,Granola
1619,02-09-2015,Salt
1619,02-09-2015,Broccoli
1619,02-09-2015,Frozen Fruit
1619,02-09-2015,Ice Cream
1619,02-09-2015,Soda
1619,02-09-2015,Tea
1069,18-01-2015,Carrots
1069,18-01-2015,Peppers
2795,19-06-2015,Olive Oil
2795,19-06-2015,Diapers
2795,19-06-2015,Toothbrushes
2795,19-06-2015,Pastries
4996,30-04-2015,Cookies
4996,30-04-2015,Soy Sauce
4996,30-04-2015,Peppers
4996,30-04-2015,Corn
4996,30-04-2015,Dish Soap
3974,17-02-2015,Shampoo
3974,17-02-2015,Bananas
3974,17-02-2015,Conditioner
3974,17-02-2015,Baby Bottles
3974,17-02-2015,Frozen Vegetables
4282,22-07-2015,Sugar
4282,22-07-2015,Wipes
4282,22-07-2015,Salt
4282,22-07-2015,Toilet Paper
4282,22-07-2015,Tissues
4282,22-07-2015,Honey
4282,22-07-2015,Tea
4282,22-07-2015,Dish Soap
1022,23-08-2015,Wheat
1022,23-08-2015,Toothbrushes
1022,23-08-2015,Mustard
1022,23-08-2015,Brownies
1022,23-08-2015,Butter
1022,23-08-2015,Dish Soap
1300,05-01-2015,Celery
1300,05-01-2015,Broccoli
1300,05-01-2015,Rubbing Alcohol
1300,05-01-2015,Soda
1300,05-01-2015,Carrots
4445,29-03-2015,Wheat
4445,29-03-2015,Cleaning Supplies
4445,29-03-2015,Skincare Products
4445,29-03-2015,Paper Towels
4445,29-03-2015,Toilet Paper
4445,29-03-2015,Frozen Fruit
4445,29-03-2015,Baby Bottles
4445,29-03-2015,Ice Cream
2953,26-09-2015,Yogurt
2953,26-09-2015,Bananas
2953,26-09-2015,Watermelons
2953,26-09-2015,Granola
4556,02-08-2015,Soda
4556,02-08-2015,Eggs
4556,02-08-2015,Carrots
2534,22-06-2015,Wipes
2534,22-06-2015,Frozen Fruit
2534,22-06-2015,Paper Towels
2534,22-06-2015,Mustard
2534,22-06-2015,Eggs
3507,30-05-2015,Shampoo
3507,30-05-2015,Canned Fish
1791,06-09-2015,Ice Cream
1791,06-09-2015,Cakes
1791,06-09-2015,Paper Towels
1791,06-09-2015,Butter
1625,10-09-2015,Frozen Fruit
1625,10-09-2015,Juice
1625,10-09-2015,Toilet Paper
1625,10-09-2015,Baby Food
1625,10-09-2015,Bleach
4006,27-05-2015,Coffee
4006,27-05-2015,Brownies
4006,27-05-2015,Cookies
4006,27-05-2015,Chips
2433,22-02-2015,Cleaning Supplies
2433,22-02-2015,Salt
2433,22-02-2015,Paper Towels
2433,22-02-2015,Toilet Paper
2433,22-02-2015,Eggs
2433,22-02-2015,Bleach
2932,09-04-2015,Wheat
2932,09-04-2015,Brownies
2932,09-04-2015,Paper Towels
4564,12-12-2015,Crackers
4564,12-12-2015,Cheese
4564,12-12-2015,Celery
4564,12-12-2015,Toothpaste
4564,12-12-2015,Toothbrushes
4564,12-12-2015,Olive Oil
4564,12-12-2015,Honey
3381,16-08-2015,Yogurt
3381,16-08-2015,Cleaning Supplies
3381,16-08-2015,Shampoo
3381,16-08-2015,Granola
3381,16-08-2015,Toilet Paper
3381,16-08-2015,Rubbing Alcohol
3381,16-08-2015,Baby Bottles
3272,13-01-2015,Crackers
3272,13-01-2015,Celery
3272,13-01-2015,Apples
3272,13-01-2015,Oranges
3272,13-01-2015,Pastries
3272,13-01-2015,Canned Fish
3557,17-02-2015,Canned Fish
3557,17-02-2015,Cakes
3557,17-02-2015,Oranges
3557,17-02-2015,Garlic
3557,17-02-2015,Bleach
1988,11-09-2015,Tissues
1988,11-09-2015,Pepper
1988,11-09-2015,Dish Soap
1353,22-03-2015,Baby Food
1353,22-03-2015,Cookies
1353,22-03-2015,Tea
4063,06-07-2015,Wheat
4063,06-07-2015,Crackers
4063,06-07-2015,Apples
4063,06-07-2015,Paper Towels
4063,06-07-2015,Baby Food
4063,06-07-2015,Soy Sauce
3031,09-11-2015,Pineapples
3031,09-11-2015,Eggs
3031,09-11-2015,Broccoli
3031,09-11-2015,Chips
4246,02-03-2015,Olive Oil
4246,02-03-2015,Milk
4246,02-03-2015,Toilet Paper
4246,02-03-2015,Butter
4246,02-03-2015,Corn
4246,02-03-2015,Bread
4737,11-07-2015,Bleach
4737,11-07-2015,Eggs
4737,11-07-2015,Broccoli
4725,13-02-2015,Toothbrushes
4725,13-02-2015,Toothpaste
4725,13-02-2015,Soy Sauce
4725,13-02-2015,Frozen Vegetables
4725,13-02-2015,Dish Soap
4757,08-07-2015,Wheat
4757,08-07-2015,Popcorn
4757,08-07-2015,Shampoo
4757,08-07-2015,Toothbrushes
4757,08-07-2015,Chips
2445,28-03-2015,Wheat
2445,28-03-2015,Ice Cream
2445,28-03-2015,Olive Oil
4637,26-06-2015,Wheat
4637,26-06-2015,Popcorn
4637,26-06-2015,Coffee
4637,26-06-2015,Diapers
4637,26-06-2015,Chips
4637,26-06-2015,Tomato Sauce
4637,26-06-2015,Pasta
4637,26-06-2015,Canned Fish
3825,07-11-2015,Cleaning Supplies
3825,07-11-2015,Yogurt
3825,07-11-2015,Soda
3825,07-11-2015,Frozen Fruit
4748,25-02-2015,Toilet Paper
4748,25-02-2015,Oranges
4748,25-02-2015,Eggs
4748,25-02-2015,Vinegar
4748,25-02-2015,Bleach
4948,29-04-2015,Eggs
4948,29-04-2015,Watermelons
4948,29-04-2015,Garlic
4948,29-04-2015,Pasta
1241,17-03-2015,Crackers
1241,17-03-2015,Butter
1241,17-03-2015,Baby Bottles
1241,17-03-2015,Pasta
1241,17-03-2015,Eggs
1241,17-03-2015,Canned Fish
3503,23-10-2015,Crackers
3503,23-10-2015,Tissues
3503,23-10-2015,Baby Bottles
3503,23-10-2015,Oranges
3503,23-10-2015,Soda
3503,23-10-2015,Canned Fish
3238,14-11-2015,Sugar
3238,14-11-2015,Popcorn
3238,14-11-2015,Chips
3238,14-11-2015,Rubbing Alcohol
3238,14-11-2015,Oranges
3616,23-11-2015,Mustard
3616,23-11-2015,Chips
3616,23-11-2015,Baby Bottles
3616,23-11-2015,Soda
3616,23-11-2015,Pepper
3616,23-11-2015,Corn
4492,23-10-2015,Yogurt
4492,23-10-2015,Tomatoes
4492,23-10-2015,Mustard
4492,23-10-2015,Oranges
4492,23-10-2015,Peppers
1877,12-12-2015,Crackers
1877,12-12-2015,Chips
1877,12-12-2015,Soda
1877,12-12-2015,Celery
1979,18-08-2015,Coffee
1979,18-08-2015,Cookies
1979,18-08-2015,Cakes
1979,18-08-2015,Peppers
1979,18-08-2015,Bread
3729,25-06-2015,Tissues
3729,25-06-2015,Skincare Products
3729,25-06-2015,Corn
2261,06-10-2015,Bananas
2261,06-10-2015,Pepper
2261,06-10-2015,Tea
2261,06-10-2015,Toothpaste
1641,04-12-2015,Honey
1641,04-12-2015,Canned Fish
1641,04-12-2015,Chips
1641,04-12-2015,Tea
2113,08-09-2015,Yogurt
2113,08-09-2015,Coffee
2113,08-09-2015,Granola
2113,08-09-2015,Tissues
2113,08-09-2015,Honey
2113,08-09-2015,Oranges
2113,08-09-2015,Bleach
2113,08-09-2015,Tea
2187,14-04-2015,Popcorn
2187,14-04-2015,Pastries
4859,21-05-2015,Dish Soap
4859,21-05-2015,Carrots
4859,21-05-2015,Skincare Products
4859,21-05-2015,Tomatoes
4752,18-08-2015,Wheat
4752,18-08-2015,Salt
4752,18-08-2015,Mustard
4752,18-08-2015,Frozen Fruit
4752,18-08-2015,Rubbing Alcohol
4752,18-08-2015,Baby Bottles
4752,18-08-2015,Ice Cream
4440,04-10-2015,Sugar
4440,04-10-2015,Salt
4440,04-10-2015,Peppers
2471,21-09-2015,Tissues
2471,21-09-2015,Toilet Paper
4805,26-06-2015,Vinegar
4805,26-06-2015,Garlic
1723,12-11-2015,Wheat
1723,12-11-2015,Bananas
1723,12-11-2015,Honey
1723,12-11-2015,Soy Sauce
1723,12-11-2015,Pastries
1723,12-11-2015,Tea
3991,30-08-2015,Canned Fish
3991,30-08-2015,Watermelons
3991,30-08-2015,Toilet Paper
3991,30-08-2015,Rubbing Alcohol
3991,30-08-2015,Soda
3991,30-08-2015,Bleach
1078,13-05-2015,Diapers
1078,13-05-2015,Frozen Fruit
1078,13-05-2015,Honey
1078,13-05-2015,Baby Food
1078,13-05-2015,Frozen Vegetables
1078,13-05-2015,Ice Cream
1078,13-05-2015,Eggs
4119,26-09-2015,Sugar
4119,26-09-2015,Canned Fish
4119,26-09-2015,Pineapples
4119,26-09-2015,Toilet Paper
2052,06-12-2015,Crackers
2052,06-12-2015,Coffee
2052,06-12-2015,Apples
2052,06-12-2015,Baby Bottles
2052,06-12-2015,Oranges
2052,06-12-2015,Dish Soap
1664,04-09-2015,Yogurt
1664,04-09-2015,Onions
1664,04-09-2015,Tomatoes
1664,04-09-2015,Milk
1664,04-09-2015,Vinegar
1664,04-09-2015,Carrots
3734,19-04-2015,Baby Food
3734,19-04-2015,Diapers
3734,19-04-2015,Canned Fish
3734,19-04-2015,Chips
1552,19-07-2015,Honey
1552,19-07-2015,Tea
1552,19-07-2015,Celery
1552,19-07-2015,Carrots
4159,02-03-2015,Sugar
4159,02-03-2015,Cakes
4159,02-03-2015,Wipes
4159,02-03-2015,Diapers
4159,02-03-2015,Baby Bottles
4159,02-03-2015,Pasta
4159,02-03-2015,Garlic
4159,02-03-2015,Bleach
3470,14-09-2015,Toothbrushes
3470,14-09-2015,Toothpaste
3470,14-09-2015,Milk
3470,14-09-2015,Soy Sauce
3470,14-09-2015,Rubbing Alcohol
1821,28-11-2015,Yogurt
1821,28-11-2015,Apples
1821,28-11-2015,Milk
1821,28-11-2015,Paper Towels
1821,28-11-2015,Tissues
1821,28-11-2015,Chips
1821,28-11-2015,Bananas
1821,28-11-2015,Butter
1821,28-11-2015,Soda
3914,15-12-2015,Sugar
3914,15-12-2015,Diapers
3914,15-12-2015,Baby Food
3914,15-12-2015,Tomatoes
3434,19-02-2015,Honey
3434,19-02-2015,Garlic
3434,19-02-2015,Brownies
3434,19-02-2015,Dish Soap
4648,02-10-2015,Onions
4648,02-10-2015,Tomatoes
4648,02-10-2015,Baby Bottles
1455,26-04-2015,Ice Cream
1455,26-04-2015,Frozen Fruit
1698,04-08-2015,Cheese
1698,04-08-2015,Diapers
1698,04-08-2015,Chips
1698,04-08-2015,Toilet Paper
1698,04-08-2015,Tissues
1698,04-08-2015,Baby Bottles
1698,04-08-2015,Tea
2801,23-12-2015,Tissues
2801,23-12-2015,Cleaning Supplies
2801,23-12-2015,Brownies
2801,23-12-2015,Crackers
2820,03-07-2015,Popcorn
2820,03-07-2015,Celery
2820,03-07-2015,Broccoli
2820,03-07-2015,Chips
2820,03-07-2015,Carrots
4351,09-01-2015,Celery
4351,09-01-2015,Apples
4351,09-01-2015,Oranges
4351,09-01-2015,Vinegar
4351,09-01-2015,Garlic
4351,09-01-2015,Bleach
4351,09-01-2015,Carrots
1796,31-12-2015,Peppers
1796,31-12-2015,Coffee
1796,31-12-2015,Tomatoes
1796,31-12-2015,Rubbing Alcohol
1796,31-12-2015,Butter
1796,31-12-2015,Eggs
1796,31-12-2015,Vinegar
1871,15-06-2015,Conditioner
1871,15-06-2015,Shampoo
1871,15-06-2015,Milk
1871,15-06-2015,Butter
1188,22-09-2015,Tissues
1188,22-09-2015,Olive Oil
1188,22-09-2015,Brownies
4925,13-04-2015,Wheat
4925,13-04-2015,Eggs
4925,13-04-2015,Toothbrushes
3600,06-05-2015,Cleaning Supplies
3600,06-05-2015,Vinegar
3600,06-05-2015,Dish Soap
4990,14-08-2015,Crackers
4990,14-08-2015,Cookies
4990,14-08-2015,Coffee
4990,14-08-2015,Frozen Fruit
4990,14-08-2015,Bleach
4990,14-08-2015,Corn
1594,05-08-2015,Sugar
1594,05-08-2015,Wipes
1594,05-08-2015,Baby Bottles
1633,21-08-2015,Onions
1633,21-08-2015,Shampoo
1633,21-08-2015,Toothbrushes
1633,21-08-2015,Tomatoes
1633,21-08-2015,Skincare Products
1633,21-08-2015,Chips
1633,21-08-2015,Brownies
1633,21-08-2015,Soda
1633,21-08-2015,Canned Fish
1567,14-03-2015,Honey
1567,14-03-2015,Pepper
1567,14-03-2015,Tea
1567,14-03-2015,Pasta
4550,02-06-2015,Tissues
4550,02-06-2015,Pepper
4550,02-06-2015,Corn
4550,02-06-2015,Oranges
4634,30-03-2015,Crackers
4634,30-03-2015,Cheese
4634,30-03-2015,Milk
4634,30-03-2015,Brownies
4634,30-03-2015,Butter
4634,30-03-2015,Eggs
4634,30-03-2015,Bread
2771,14-04-2015,Celery
2771,14-04-2015,Baby Bottles
2771,14-04-2015,Tea
2771,14-04-2015,Carrots
2594,01-09-2015,Crackers
2594,01-09-2015,Cheese
2594,01-09-2015,Skincare Products
2594,01-09-2015,Butter
2594,01-09-2015,Bread
2594,01-09-2015,Carrots
3466,26-10-2015,Cakes
3466,26-10-2015,Broccoli
3466,26-10-2015,Juice
2206,29-12-2015,Crackers
2206,29-12-2015,Coffee
2206,29-12-2015,Celery
2206,29-12-2015,Milk
2206,29-12-2015,Carrots
4410,29-01-2015,Conditioner
4410,29-01-2015,Shampoo
4410,29-01-2015,Baby Bottles
4410,29-01-2015,Paper Towels
1667,18-07-2015,Coffee
1667,18-07-2015,Tissues
1667,18-07-2015,Brownies
1667,18-07-2015,Butter
1667,18-07-2015,Pepper
1667,18-07-2015,Garlic
1667,18-07-2015,Bread
3636,20-03-2015,Frozen Fruit
3636,20-03-2015,Toothbrushes
3636,20-03-2015,Salt
3636,20-03-2015,Toothpaste
2339,02-07-2015,Sugar
2339,02-07-2015,Cookies
2339,02-07-2015,Tissues
2339,02-07-2015,Bananas
2339,02-07-2015,Butter
2339,02-07-2015,Tea
2339,02-07-2015,Dish Soap
3325,14-09-2015,Rice
3325,14-09-2015,Soy Sauce
3325,14-09-2015,Frozen Vegetables
3325,14-09-2015,Butter
3063,10-01-2015,Coffee
3063,10-01-2015,Tomatoes
3063,10-01-2015,Milk
3063,10-01-2015,Peppers
3063,10-01-2015,Eggs
1374,17-02-2015,Cleaning Supplies
1374,17-02-2015,Paper Towels
1374,17-02-2015,Watermelons
1374,17-02-2015,Milk
4179,22-09-2015,Tissues
4179,22-09-2015,Soda
4179,22-09-2015,Soy Sauce
4180,17-12-2015,Rubbing Alcohol
4180,17-12-2015,Tea
1895,01-03-2015,Yogurt
1895,01-03-2015,Popcorn
1895,01-03-2015,Crackers
1895,01-03-2015,Cheese
1895,01-03-2015,Apples
1895,01-03-2015,Bananas
1895,01-03-2015,Pasta
1895,01-03-2015,Garlic
1198,10-09-2015,Cheese
1198,10-09-2015,Diapers
1198,10-09-2015,Juice
1198,10-09-2015,Baby Food
1198,10-09-2015,Bleach
4526,30-11-2015,Cleaning Supplies
4526,30-11-2015,Toothbrushes
4526,30-11-2015,Toothpaste
4526,30-11-2015,Paper Towels
4526,30-11-2015,Mustard
4526,30-11-2015,Dish Soap
1161,21-07-2015,Rice
1161,21-07-2015,Frozen Fruit
1161,21-07-2015,Soy Sauce
1161,21-07-2015,Baby Bottles
1161,21-07-2015,Pineapples
1161,21-07-2015,Pastries
4956,16-11-2015,Popcorn
4956,16-11-2015,Garlic
4956,16-11-2015,Brownies
1802,24-11-2015,Cakes
1802,24-11-2015,Olive Oil
1802,24-11-2015,Paper Towels
1802,24-11-2015,Bananas
1802,24-11-2015,Soy Sauce
1802,24-11-2015,Pastries
2660,29-08-2015,Wheat
2660,29-08-2015,Shampoo
2660,29-08-2015,Butter
2660,29-08-2015,Conditioner
2660,29-08-2015,Rubbing Alcohol
2660,29-08-2015,Pineapples
2660,29-08-2015,Oranges
4578,09-10-2015,Mustard
4578,09-10-2015,Soy Sauce
4578,09-10-2015,Baby Bottles
4578,09-10-2015,Oranges
4578,09-10-2015,Pasta
4578,09-10-2015,Canned Fish
3600,13-06-2015,Sugar
3600,13-06-2015,Cleaning Supplies
3600,13-06-2015,Coffee
3600,13-06-2015,Rice
3600,13-06-2015,Olive Oil
3600,13-06-2015,Skincare Products
3600,13-06-2015,Bleach
2879,16-01-2015,Pepper
2879,16-01-2015,Frozen Fruit
1710,06-01-2015,Yogurt
1710,06-01-2015,Broccoli
1710,06-01-2015,Frozen Fruit
1710,06-01-2015,Ice Cream
1710,06-01-2015,Canned Fish
4472,15-10-2015,Coffee
4472,15-10-2015,Vinegar
4472,15-10-2015,Baby Bottles
3437,08-09-2015,Watermelons
3437,08-09-2015,Skincare Products
3437,08-09-2015,Frozen Fruit
3437,08-09-2015,Tissues
3437,08-09-2015,Baby Bottles
3437,08-09-2015,Ice Cream
3437,08-09-2015,Eggs
4554,17-09-2015,Canned Fish
4554,17-09-2015,Juice
4554,17-09-2015,Toilet Paper
1938,13-06-2015,Pepper
1938,13-06-2015,Cheese
3019,20-04-2015,Celery
3019,20-04-2015,Toilet Paper
3019,20-04-2015,Tissues
3019,20-04-2015,Brownies
3019,20-04-2015,Oranges
2681,02-08-2015,Sugar
2681,02-08-2015,Honey
2681,02-08-2015,Brownies
2681,02-08-2015,Oranges
2681,02-08-2015,Butter
1634,10-01-2015,Yogurt
1634,10-01-2015,Watermelons
1634,10-01-2015,Broccoli
1268,05-11-2015,Yogurt
1268,05-11-2015,Tissues
1268,05-11-2015,Honey
1268,05-11-2015,Vinegar
1268,05-11-2015,Canned Fish
1268,05-11-2015,Dish Soap
4935,30-03-2015,Tissues
4935,30-03-2015,Soda
2979,16-11-2015,Wheat
2979,16-11-2015,Yogurt
2979,16-11-2015,Apples
2979,16-11-2015,Bananas
2979,16-11-2015,Rubbing Alcohol
2979,16-11-2015,Vinegar
2979,16-11-2015,Garlic
2979,16-11-2015,Bread
2253,02-06-2015,Soy Sauce
2253,02-06-2015,Coffee
2253,02-06-2015,Frozen Vegetables
2209,26-06-2015,Cheese
2209,26-06-2015,Watermelons
2209,26-06-2015,Baby Food
2209,26-06-2015,Soy Sauce
2209,26-06-2015,Pastries
2209,26-06-2015,Pepper
2098,28-07-2015,Shampoo
2098,28-07-2015,Skincare Products
2098,28-07-2015,Broccoli
2098,28-07-2015,Milk
2098,28-07-2015,Rubbing Alcohol
2098,28-07-2015,Butter
2098,28-07-2015,Garlic
2098,28-07-2015,Tea
3331,27-07-2015,Shampoo
3331,27-07-2015,Olive Oil
3331,27-07-2015,Diapers
3331,27-07-2015,Skincare Products
3331,27-07-2015,Butter
3331,27-07-2015,Soda
3331,27-07-2015,Bread
2587,15-10-2015,Garlic
2587,15-10-2015,Paper Towels
1489,30-01-2015,Onions
1489,30-01-2015,Tomatoes
1489,30-01-2015,Frozen Vegetables
2790,08-05-2015,Soy Sauce
2790,08-05-2015,Rubbing Alcohol
2790,08-05-2015,Bleach
2790,08-05-2015,Pepper
2791,09-11-2015,Soda
2791,09-11-2015,Pineapples
1873,27-08-2015,Toothbrushes
1873,27-08-2015,Toothpaste
1873,27-08-2015,Tissues
1873,27-08-2015,Frozen Vegetables
1873,27-08-2015,Butter
1926,24-07-2015,Toothbrushes
1926,24-07-2015,Salt
1926,24-07-2015,Mustard
1926,24-07-2015,Brownies
1926,24-07-2015,Frozen Vegetables
1926,24-07-2015,Pepper
1926,24-07-2015,Garlic
3285,26-07-2015,Cleaning Supplies
3285,26-07-2015,Frozen Vegetables
3285,26-07-2015,Ice Cream
3285,26-07-2015,Bleach
3285,26-07-2015,Tea
3732,21-02-2015,Honey
3732,21-02-2015,Brownies
3732,21-02-2015,Tea
1250,08-12-2015,Sugar
1250,08-12-2015,Butter
2829,26-05-2015,Rubbing Alcohol
2829,26-05-2015,Paper Towels
2829,26-05-2015,Frozen Fruit
4299,30-03-2015,Olive Oil
4299,30-03-2015,Bananas
4299,30-03-2015,Rice
4299,30-03-2015,Apples
1248,14-02-2015,Watermelons
1248,14-02-2015,Baby Food
1248,14-02-2015,Skincare Products
3229,29-08-2015,Wipes
3229,29-08-2015,Butter
3229,29-08-2015,Pasta
3229,29-08-2015,Peppers
3229,29-08-2015,Soda
4305,16-11-2015,Toothbrushes
4305,16-11-2015,Milk
4305,16-11-2015,Jam
4305,16-11-2015,Peppers
4305,16-11-2015,Bread
3654,14-01-2015,Wheat
3654,14-01-2015,Milk
3654,14-01-2015,Mustard
3654,14-01-2015,Baby Bottles
3654,14-01-2015,Butter
3654,14-01-2015,Corn
1787,03-12-2015,Cleaning Supplies
1787,03-12-2015,Diapers
1787,03-12-2015,Frozen Fruit
1787,03-12-2015,Baby Bottles
1787,03-12-2015,Vinegar
1787,03-12-2015,Bleach
4133,07-10-2015,Olive Oil
4133,07-10-2015,Popcorn
1469,14-10-2015,Wheat
1469,14-10-2015,Yogurt
1469,14-10-2015,Brownies
1469,14-10-2015,Butter
1469,14-10-2015,Pepper
1469,14-10-2015,Bread
3889,16-04-2015,Peppers
3889,16-04-2015,Milk
3889,16-04-2015,Bananas
3889,16-04-2015,Butter
3889,16-04-2015,Bread
4763,21-04-2015,Cookies
4763,21-04-2015,Rice
4763,21-04-2015,Tea
3350,21-02-2015,Wheat
3350,21-02-2015,Shampoo
3350,21-02-2015,Baby Food
3350,21-02-2015,Pineapples
3350,21-02-2015,Pasta
3350,21-02-2015,Garlic
3350,21-02-2015,Corn
3073,24-11-2015,Coffee
3073,24-11-2015,Apples
3073,24-11-2015,Soy Sauce
3073,24-11-2015,Pineapples
3073,24-11-2015,Peppers
4596,26-06-2015,Bananas
4596,26-06-2015,Baby Bottles
4596,26-06-2015,Celery
4596,26-06-2015,Dish Soap
1424,22-01-2015,Crackers
1424,22-01-2015,Coffee
1424,22-01-2015,Cheese
1424,22-01-2015,Wine
1424,22-01-2015,Salt
1424,22-01-2015,Milk
1424,22-01-2015,Broccoli
1424,22-01-2015,Butter
1424,22-01-2015,Carrots
1755,03-12-2015,Popcorn
1755,03-12-2015,Tomatoes
1755,03-12-2015,Onions
2315,13-05-2015,Ice Cream
2315,13-05-2015,Pepper
2315,13-05-2015,Corn
2854,30-08-2015,Popcorn
2854,30-08-2015,Canned Fish
2854,30-08-2015,Baby Bottles
3020,16-12-2015,Cleaning Supplies
3020,16-12-2015,Tomatoes
3020,16-12-2015,Brownies
3020,16-12-2015,Bleach
3020,16-12-2015,Corn
1037,25-12-2015,Wheat
1037,25-12-2015,Pepper
1037,25-12-2015,Diapers
1037,25-12-2015,Baby Bottles
2149,20-11-2015,Bleach
2149,20-11-2015,Pasta
4360,17-06-2015,Rice
4360,17-06-2015,Olive Oil
4360,17-06-2015,Tomatoes
4360,17-06-2015,Toilet Paper
4360,17-06-2015,Frozen Vegetables
4360,17-06-2015,Peppers
4360,17-06-2015,Bleach
1740,29-01-2015,Rubbing Alcohol
1740,29-01-2015,Salt
1740,29-01-2015,Celery
1740,29-01-2015,Carrots
4708,25-08-2015,Toothbrushes
4708,25-08-2015,Rice
4708,25-08-2015,Diapers
4708,25-08-2015,Frozen Fruit
4708,25-08-2015,Soy Sauce
4708,25-08-2015,Baby Bottles
4708,25-08-2015,Frozen Vegetables
4708,25-08-2015,Ice Cream
4127,12-09-2015,Yogurt
4127,12-09-2015,Crackers
4127,12-09-2015,Cheese
4127,12-09-2015,Granola
4127,12-09-2015,Paper Towels
4127,12-09-2015,Tomato Sauce
4127,12-09-2015,Pasta
4127,12-09-2015,Garlic
4127,12-09-2015,Tea
4001,10-09-2015,Frozen Fruit
4001,10-09-2015,Ice Cream
4001,10-09-2015,Pineapples
4001,10-09-2015,Dish Soap
4712,21-04-2015,Honey
4712,21-04-2015,Bananas
4712,21-04-2015,Celery
4712,21-04-2015,Butter
2689,10-10-2015,Coffee
2689,10-10-2015,Celery
2689,10-10-2015,Tomatoes
2689,10-10-2015,Pineapples
2689,10-10-2015,Bleach
2976,08-04-2015,Cleaning Supplies
2976,08-04-2015,Shampoo
2976,08-04-2015,Cheese
2976,08-04-2015,Wine
2976,08-04-2015,Skincare Products
2976,08-04-2015,Paper Towels
2976,08-04-2015,Toilet Paper
1025,26-02-2015,Honey
1025,26-02-2015,Toothbrushes
1025,26-02-2015,Tea
1475,04-04-2015,Bananas
1475,04-04-2015,Watermelons
1475,04-04-2015,Salt
1475,04-04-2015,Celery
2718,09-01-2015,Cleaning Supplies
2718,09-01-2015,Toothpaste
2718,09-01-2015,Olive Oil
2718,09-01-2015,Milk
2718,09-01-2015,Eggs
2718,09-01-2015,Vinegar
1767,23-11-2015,Tissues
1767,23-11-2015,Watermelons
1767,23-11-2015,Bleach
1767,23-11-2015,Pastries
1196,11-02-2015,Wheat
1196,11-02-2015,Shampoo
1196,11-02-2015,Celery
1196,11-02-2015,Honey
1196,11-02-2015,Tea
1196,11-02-2015,Carrots
4952,26-11-2015,Cheese
4952,26-11-2015,Cookies
4952,26-11-2015,Bananas
4952,26-11-2015,Pastries
4952,26-11-2015,Garlic
4952,26-11-2015,Dish Soap
2613,27-10-2015,Cookies
2613,27-10-2015,Soy Sauce
2613,27-10-2015,Brownies
2613,27-10-2015,Oranges
2613,27-10-2015,Tea
3979,21-07-2015,Wipes
3979,21-07-2015,Olive Oil
3979,21-07-2015,Milk
3979,21-07-2015,Butter
3979,21-07-2015,Bread
2925,05-07-2015,Soda
2925,05-07-2015,Cakes
1539,25-08-2015,Cleaning Supplies
1539,25-08-2015,Tomatoes
1539,25-08-2015,Paper Towels
1539,25-08-2015,Frozen Fruit
1539,25-08-2015,Ice Cream
1539,25-08-2015,Eggs
4448,14-06-2015,Popcorn
4448,14-06-2015,Cheese
4448,14-06-2015,Wine
4448,14-06-2015,Chips
4448,14-06-2015,Brownies
3103,26-10-2015,Frozen Fruit
3103,26-10-2015,Ice Cream
3103,26-10-2015,Corn
1718,20-05-2015,Wipes
1718,20-05-2015,Butter
1718,20-05-2015,Soda
1718,20-05-2015,Vinegar
1718,20-05-2015,Bread
1113,05-01-2015,Crackers
1113,05-01-2015,Cookies
1113,05-01-2015,Chips
1113,05-01-2015,Frozen Fruit
1113,05-01-2015,Pastries
1113,05-01-2015,Soda
1113,05-01-2015,Garlic
1113,05-01-2015,Tea
2142,12-05-2015,Toothbrushes
2142,12-05-2015,Coffee
2142,12-05-2015,Toothpaste
2142,12-05-2015,Peppers
2142,12-05-2015,Vinegar
1808,26-06-2015,Cookies
1808,26-06-2015,Broccoli
1808,26-06-2015,Milk
1808,26-06-2015,Paper Towels
1808,26-06-2015,Baby Bottles
1808,26-06-2015,Butter
1808,26-06-2015,Bleach
1808,26-06-2015,Tea
1818,02-11-2015,Sugar
1818,02-11-2015,Soda
1818,02-11-2015,Vinegar
4090,26-07-2015,Sugar
4090,26-07-2015,Ice Cream
